"ORF","myStddev","myMean","myCV"
"YLR233C",0.624792504433239,4.10156479929652,0.152330277590738
"YLR234W",0.79324192277955,3.70304328091907,0.21421351645198
"YLR235C",1.14074983707428,3.47038276038054,0.328710092182798
"YLR236C",0.9812989041289,4.41827994256231,0.222099757572131
"YLR237W",0.400996885352745,10.8189482293862,0.0370643131708093
"YLR238W",0.303388598671751,6.26298857297661,0.0484415060217106
"YLR239C",0.275433176269129,7.01056474092531,0.0392883007928366
"YLR240W",0.274507605247489,7.01276848039992,0.039143970888917
"YLR241W",0.20500929768419,8.09424423968697,0.0253277874516075
"YLR242C",0.315731147938236,5.03888053971301,0.0626589865447015
"YLR243W",0.306736746915587,9.0989708329157,0.0337111473976772
"YLR244C",0.616126433898505,7.11911500808499,0.0865453687991817
"YLR245C",0.437453072008895,6.58783730675146,0.0664031383350309
"YLR246W",0.168669768118513,6.95676196123685,0.0242454419251863
"YLR247C",0.27338822103857,7.50433870064354,0.0364306878919425
"YLR248W",0.12885746538145,9.59785847455607,0.0134256475778478
"YLR249W",0.246610628416997,12.5526858997912,0.0196460447099293
"YLR250W",0.180365020626021,6.40783244284779,0.0281475869156564
"YLR251W",0.455155192350848,7.97199589840597,0.0570942582198089
"YLR252W",0.394274205307062,7.88289387093747,0.0500164294689627
"YLR209C",0.217283000198868,7.48058285341943,0.0290462661073991
"YLR210W",0.235923287974135,6.94188415586471,0.0339854832891183
"YLR211C",0.406972224858122,7.96761500846331,0.051078299393963
"YLR212C",0.259981069919848,6.79129501867367,0.0382815161475081
"YLR213C",0.384038319540993,4.81492012131139,0.0797600603676051
"YLR214W",0.390199782204778,6.55834283630318,0.0594967039607716
"YLR215C",0.368100854307558,6.63456929904917,0.0554822532881391
"YLR216C",0.152918747577132,10.3512624230691,0.0147729563146165
"YLR217W",1.51265546267255,2.38063627025694,0.635399654105618
"YLR218C",0.39859715418784,7.0685046796069,0.0563905906913833
"YLR219W",0.336149156225909,8.82441830486358,0.0380930668303247
"YLR220W",0.255725329490664,8.32011886092229,0.0307357783903482
"YLR221C",0.300929181884514,6.85281988034859,0.0439131900646434
"YLR222C",0.64666280970075,7.53013721167156,0.0858766303352927
"YLR223C",0.881472300777325,6.9766472082911,0.126346119340788
"YLR224W",0.381725958390635,8.07404956671301,0.0472781291762663
"YLR225C",0.346434649034829,6.1851969300622,0.056010286002542
"YLR226W",0.645772955526374,6.83452300109864,0.0944869093896629
"YLR227C",0.526733454763695,6.57451214666215,0.0801174966314596
"YLR228C",0.363017864916345,8.26383453981195,0.043928501129526
"YLR229C",0.128754728683474,10.2372419295147,0.012577091522304
"YLR230W",0.572915220894626,4.559367195123,0.125656740590548
"YLR231C",0.113232404995432,8.80463522167634,0.0128605447181574
"YLR189C",0.128421211122001,7.72458564331455,0.0166249967379347
"YLR190W",0.368236091489776,8.31981699797575,0.0442601191323523
"YLR191W",0.296882752438506,7.38449045787148,0.0402035528561141
"YLR192C",0.291448695509815,9.51111838069134,0.0306429469011225
"YLR193C",0.356483269269528,7.19371060277223,0.0495548526975982
"YLR194C",0.838602300127549,9.32509293803267,0.0899296452807761
"YLR195C",0.190333897310729,7.96304342772136,0.0239021548781373
"YLR196W",0.429435743803259,8.77586256473122,0.0489337362151832
"YLR197W",0.593013806823253,8.27652022710143,0.0716501368390827
"YLR198C",0.944238463368704,7.06163667623531,0.133713826788395
"YLR199C",0.142778242137002,8.82529378299165,0.016178299062652
"YLR200W",0.400565728385049,6.75594938616891,0.0592908125103936
"YLR201C",0.320138771965244,8.15837870415748,0.0392404892656065
"YLR202C",0.50126006108877,5.18576099534253,0.0966608491095068
"YLR203C",0.399447475335953,8.36199785811055,0.0477693826420342
"YLR204W",0.382712654521084,9.14386305856753,0.0418545916610697
"YLR205C",0.144407159891738,9.80409214792659,0.0147292740330147
"YLR206W",0.34477557312201,9.2339360267436,0.0373378775988334
"YLR207W",0.363398719408532,6.65126499594353,0.0546360308347603
"YLR208W",0.165286589535625,10.3030525368273,0.0160424873060507
"YLR167W",0.174383763959643,12.6342857801584,0.0138024235792976
"YLR168C",0.344616185146122,8.58968168341419,0.0401197853247043
"YLR169W",0.705037047339224,5.60016528830705,0.125895756829056
"YLR170C",0.25994183400044,7.59369608732976,0.0342312664361375
"YLR171W",0.520396584047051,5.24787632186397,0.0991632714130376
"YLR172C",0.315474113933404,8.82485825394355,0.0357483491355148
"YLR173W",0.294723407725139,5.49667139109313,0.0536185241494902
"YLR174W",0.294882794669491,10.3949424696895,0.0283679102149278
"YLR175W",0.449538965369555,10.5626552409551,0.0425592765374501
"YLR176C",0.458320636402604,5.47618255084103,0.0836934547282789
"YLR177W",0.626812630688353,6.47730836780544,0.0967705403379956
"YLR178C",0.278384877628083,10.2975142974248,0.0270341821907159
"YLR179C",0.391491166583305,9.22010418209822,0.0424606011875034
"YLR180W",0.572053432265485,9.45720817529607,0.0604886158432878
"YLR181C",0.254838222362006,7.72293569443522,0.0329975843959999
"YLR182W",0.376241944444181,7.21505659463069,0.0521467766065998
"YLR183C",0.349798914626914,6.16252739107952,0.0567622490624968
"YLR184W",0.812994626144403,3.29059297502325,0.247066298480339
"YLR185W",0.211763665830177,12.1377714269638,0.0174466677927176
"YLR186W",0.413513341947926,8.37083099421343,0.0493993179690019
"YLR187W",0.298769853208813,6.21952523435646,0.0480374050994146
"YLR188W",0.225598179145342,8.2685958168104,0.0272837352488184
"YLR140W",0.372631508788923,7.98752538921225,0.0466516837983626
"YLR141W",0.315350750470744,6.35490038037835,0.0496232405852394
"YLR142W",0.43038817509472,7.46046025038382,0.0576892256845116
"YLR143W",1.20337871702578,3.36748816213861,0.357352025927105
"YLR144C",0.189535936221068,7.22048424471765,0.0262497541435296
"YLR145W",0.56607612463915,6.19640570687834,0.0913555618236512
"YLR146C",0.289840580119753,5.79876723219399,0.0499831375383714
"YLR147C",0.315712696728557,8.05817646099998,0.0391791738809079
"YLR148W",0.971581407085449,3.20186262129047,0.303442565157235
"YLR149C",0.880978025837485,7.28057596258805,0.121003891775112
"YLR150W",0.189044274999408,11.0455635313871,0.0171149506733829
"YLR151C",0.842987651517567,6.87386201405406,0.122636685140613
"YLR152C",0.449153517466256,8.55695012025143,0.0524899071695253
"YLR153C",0.171376811812685,10.1658498173979,0.0168580900653666
"YLR154C",0.169354111219452,8.88879799475592,0.0190525323355717
"YLR155C",0.134909870535022,10.3057731865637,0.0130907082945424
"YLR156W",0.61572759271484,6.09162577660049,0.101077711483855
"YLR162W",0.751810339267552,5.50353103704605,0.136605087571392
"YLR163C",0.288219680151395,8.25216216507038,0.0349265652305485
"YLR164W",0.592234939159474,8.24049365871551,0.0718688665615439
"YLR165C",0.248603856214847,6.63433775246753,0.0374722942199291
"YLR166C",0.270998168765664,6.78177455675037,0.0399597725489003
"YLR119W",0.407648987567568,6.14111990237621,0.0663802358605366
"YLR120C",0.422526728991241,9.51141335838666,0.0444231275700661
"YLR121C",0.605945114326559,7.53534615169143,0.0804137065674874
"YLR122C",0.367233470522368,5.32791846662745,0.068926255689274
"YLR123C",0.379905387996984,4.80077681008804,0.0791341491232576
"YLR124W",0.57803628590112,3.68197479071631,0.156990832028121
"YLR125W",0.908456258679521,3.83543812650236,0.236858535769932
"YLR126C",0.232513889185937,6.07730021023846,0.038259404857805
"YLR127C",0.280435068109844,4.04992329381383,0.0692445381714271
"YLR128W",0.274270501556455,6.26358512877534,0.0437881015293363
"YLR129W",0.352451860326444,7.3030039452385,0.0482612172976081
"YLR130C",0.425404067021737,9.5286798696226,0.0446445964018503
"YLR131C",0.449958881728046,6.46255369823616,0.0696255540361474
"YLR132C",0.342795322119836,7.43030180219209,0.0461347777311959
"YLR133W",0.231489967966364,7.60506024617649,0.0304389393999538
"YLR134W",0.167708907247403,7.32167586470532,0.0229058087719857
"YLR135W",0.405820217419648,5.0569882362062,0.0802493892538888
"YLR136C",0.534455671436077,5.11551327942515,0.104477428215402
"YLR137W",0.297897312899285,6.56688427728492,0.0453635697418519
"YLR138W",0.347493435112011,7.73281043781137,0.044937534407007
"YLR139C",0.443289881377989,5.59236908436474,0.0792669215301522
"YLR096W",0.164459250332762,7.38020729128683,0.022283825350939
"YLR097C",0.353801591274162,6.56123693209618,0.0539230018570797
"YLR098C",0.342987344737264,5.96881979197239,0.0574631764220049
"YLR099C",0.257487434668118,10.1630945961437,0.0253355345886301
"YLR100W",0.186924060160937,10.0950374083164,0.0185164306579932
"YLR101C",0.675352615606793,5.96039693490859,0.113306651047251
"YLR102C",0.233373132477085,6.57572116471111,0.0354901198866966
"YLR103C",0.334297294533016,7.46064314896551,0.0448081067353247
"YLR104W",0.0870630046186939,9.23911868810777,0.00942330189250171
"YLR105C",0.131140043175208,8.54482687432072,0.0153473025380205
"YLR106C",0.247427878425228,7.08553738031024,0.0349201288688134
"YLR107W",0.764044743143394,7.61346031615029,0.100354465829767
"YLR108C",0.479127571654044,5.73077415292935,0.0836060816336886
"YLR109W",0.260855841828092,11.0079311191618,0.0236970815863857
"YLR110C",0.270269988437288,13.7488165699154,0.0196576910502015
"YLR111W",0.851409939375036,4.10327182163872,0.207495378416097
"YLR112W",0.256768407572104,6.02963360154083,0.0425844130075313
"YLR113W",0.297712865155986,9.28609183491805,0.0320600819428159
"YLR114C",0.341546291603207,5.20964825110717,0.065560336349123
"YLR115W",0.217564758832827,5.95050440768629,0.0365624061301084
"YLR116W",0.55537308421505,6.34335121286421,0.0875519998149814
"YLR117C",0.392984473630984,5.12601785333701,0.0766646712662448
"YLR118C",0.144908677206144,6.90199907222646,0.0209951748311955
"YLR074C",0.972356258087197,8.65404881995571,0.11235853625473
"YLR075W",0.195547872794821,12.7688304302454,0.0153144701750937
"YLR076C",0.958912863987402,6.17421441678444,0.155309291070395
"YLR077W",0.307076138314748,8.51262268328844,0.0360730352723826
"YLR078C",0.268033725682277,7.95300100261961,0.0337022119818658
"YLR079W",0.243030218540389,8.47816806016597,0.0286654164927737
"YLR080W",0.397657283016722,6.63450672749461,0.0599377315224896
"YLR081W",0.686065868719039,4.15781040029381,0.165006530521584
"YLR082C",0.316312928044656,6.01942125500588,0.0525487276341731
"YLR083C",0.252279360154494,8.66113786083681,0.0291277386652888
"YLR084C",0.471883009513658,6.99899565616519,0.0674215319876633
"YLR085C",0.170704136487378,7.81515621396974,0.0218427030520825
"YLR086W",0.541030175658496,4.03712680972002,0.134013668918172
"YLR087C",0.403286493737398,5.43286644389015,0.0742308867524136
"YLR088W",0.302187581221641,7.77018320949168,0.0388906635885372
"YLR089C",0.110206844381426,10.4326383488008,0.010563659996332
"YLR090W",0.165679063894678,8.23861779668522,0.0201100558350138
"YLR091W",0.39050093514302,5.4377972486045,0.0718123382116231
"YLR092W",0.50888866706878,9.27078578912872,0.0548916433454349
"YLR093C",0.204883594893624,8.67990502735287,0.0236043590624525
"YLR094C",0.292260997752223,6.79111315731152,0.043035801492656
"YLR095C",0.174706475556792,8.6266672153412,0.020251908552367
"YLR051C",0.594016559401416,8.55623616609723,0.0694249840549183
"YLR052W",0.246768985211987,6.40568228983827,0.0385234505937723
"YLR053C",0.562057610439665,7.82126599137297,0.0718627407710756
"YLR054C",0.727075840230582,6.3461102932446,0.114570312621977
"YLR055C",0.358175600845778,6.96224767776107,0.0514453977254887
"YLR056W",0.146005213776294,11.761397616886,0.012413934001064
"YLR057W",0.390718029506247,6.80754422088649,0.0573948573565588
"YLR058C",0.712907063764038,10.0305106145999,0.0710738556745421
"YLR059C",0.312390024522937,8.73923355148005,0.0357457004304493
"YLR060W",0.23119207715813,11.6386363686076,0.0198641893977988
"YLR061W",0.165289258815497,12.1483777950412,0.013605870808773
"YLR062C",0.876983362793597,5.96989361198604,0.146901003567775
"YLR063W",0.688251639906837,4.90198024935359,0.140402777020082
"YLR064W",0.345690409023434,8.53839554101908,0.040486577058033
"YLR065C",0.190612910803062,10.4006335071699,0.0183270481237185
"YLR066W",0.310983947703384,8.65964319462632,0.0359118661951757
"YLR067C",0.504361025957446,4.64613478591087,0.108554970787092
"YLR068W",0.476491715828017,7.18362232699705,0.0663302849367922
"YLR069C",0.405369400184985,8.56800149816099,0.0473120132240865
"YLR070C",0.396832561863681,8.32646240424851,0.0476592029841149
"YLR071C",0.290254423998561,7.31007893266355,0.0397060588089713
"YLR072W",0.397953704315188,8.48739698659197,0.0468876034600312
"YLR073C",0.725039568971641,6.34699533076298,0.114233512266423
"YLR031W",0.413647773147638,5.11922483479839,0.0808028141948036
"YLR032W",0.290708683773007,5.8222354380992,0.0499307674627317
"YLR033W",0.265567550949702,6.34689039398066,0.0418421517411998
"YLR034C",0.330216320513456,8.23785966173736,0.0400852083032225
"YLR035C",0.45783325956537,4.87435668265524,0.0939269096154801
"YLR036C",0.47342854145349,5.46419331979443,0.0866419824017685
"YLR037C",0.397723729547524,7.87857140728238,0.0504817065159677
"YLR038C",0.10650655867694,12.2270889200061,0.00871070451631969
"YLR039C",0.254192425122444,5.78579574623954,0.0439338746597917
"YLR040C",0.359136173731738,6.07183597686979,0.0591478714345777
"YLR041W",0.952541855567773,3.38220397464578,0.281633474121718
"YLR042C",0.292481578053009,7.01545021542667,0.0416910631636804
"YLR043C",0.120330015022954,11.6821609772988,0.0103003215977577
"YLR044C",0.259393552109335,11.473572157569,0.0226079156994027
"YLR045C",0.313418920273122,7.16517891105669,0.0437419531547888
"YLR046C",0.63048536500172,4.2155482125966,0.149561891646204
"YLR047C",0.564989319297253,4.08348267860074,0.138359670841277
"YLR048W",0.307435326629985,9.7309415837649,0.0315935846478526
"YLR049C",0.403790494172018,6.02321684476984,0.067039009980629
"YLR050C",0.236676895363059,10.0492686982264,0.0235516536048868
"YLR009W",0.474193751969863,8.57859327575217,0.0552763998393765
"YLR010C",0.458439759439488,5.96202321254964,0.0768933201189999
"YLR011W",0.2219182253353,6.40767528174754,0.0346331884150624
"YLR012C",0.670198960819237,0.879166400377028,0.762311845097611
"YLR013W",1.0881527287144,1.64666691585436,0.660821395169538
"YLR014C",0.380086567864259,6.71580441963318,0.0565958363458445
"YLR015W",0.319901961682172,5.85310400038905,0.0546550961098433
"YLR016C",0.558568664370365,7.62317059742459,0.0732724864584654
"YLR017W",0.466793717109149,7.64444826703692,0.0610631010640724
"YLR018C",0.43531157036535,6.97800528638051,0.0623833821414522
"YLR019W",0.481604079646133,7.25136683182308,0.0664156276762311
"YLR020C",0.450084619506368,5.56889348120278,0.080821193837803
"YLR021W",0.216173745783893,7.62322623872735,0.0283572517742805
"YLR022C",0.885181931562954,6.90504519415092,0.128193502964002
"YLR023C",0.297891926530646,8.6024667918821,0.0346286633517444
"YLR024C",0.322876091232729,6.286556161727,0.0513597720161035
"YLR025W",0.171600073920613,8.64693795148283,0.0198451839117436
"YLR026C",0.276089125200298,5.98734750401157,0.046112093045429
"YLR027C",0.182088245670052,10.2716385072556,0.0177272832899473
"YLR028C",0.129338091809668,10.0289184650952,0.0128965144406965
"YLR029C",0.239976049386096,9.73810472666564,0.0246429932848201
"YLR030W",0.919504908925467,4.24599335736974,0.216558254225596
"YLL015W",0.292903868872224,7.48343297792106,0.0391403076283839
"YLL014W",0.208349376289316,9.771554294567,0.0213220302531766
"YLL013C",0.542951349211183,3.41601781478281,0.158942774496539
"YLL012W",0.494156225126122,8.31523331946041,0.0594278243485522
"YLL011W",0.63367348429471,8.39998247713177,0.0754374769256759
"YLL010C",0.535238452561425,5.36594057126328,0.0997473686957767
"YLL009C",0.257851469603543,9.05829513504793,0.0284657836556766
"YLL008W",0.426900915790244,7.24337661411104,0.0589367277905425
"YLL007C",0.488496653100871,4.15989558687288,0.117430027484918
"YLL006W",0.251986875495495,6.08456144022075,0.0414141393707996
"YLL005C",1.05750281041584,0.880684949987466,1.2007731146432
"YLL004W",0.744390460923249,6.08006374976332,0.122431357887033
"YLL003W",0.252492643471997,7.63059729317431,0.0330894992581846
"YLL002W",0.334840304194038,6.55755011246015,0.0510617987589299
"YLL001W",0.339597063751796,7.03715141980608,0.0482577457117093
"YLR001C",0.458673722776439,8.64477168182073,0.0530579337035579
"YLR002C",0.304069173847251,6.44051190133847,0.0472119574507826
"YLR003C",0.222852399019097,7.04664542276678,0.031625317530394
"YLR004C",0.233228218279817,7.54203585655324,0.0309237747891594
"YLR005W",0.344180540985604,9.41261562179486,0.0365658765655591
"YLR006C",0.43245834493317,6.34663680910564,0.068139765664976
"YLR007W",0.363373938580448,8.3544525922141,0.0434946436728952
"YLR008C",0.283700787317362,8.05352287003985,0.0352269176974421
"YLL035W",0.392083518503841,6.38874685115774,0.0613709585993048
"YLL034C",0.369413599376316,7.96088037306727,0.0464036114179145
"YLL033W",0.308238706232314,5.05948023829459,0.0609229983545133
"YLL032C",0.474431326961845,5.28863399687051,0.0897077255190252
"YLL031C",0.144346486103347,8.58516844024736,0.0168134716410046
"YLL030C",0.87272714709167,2.26280655290519,0.38568349820765
"YLL029W",0.244487444207925,8.56617756692643,0.0285410198770428
"YLL028W",0.469928398266928,8.70109368361426,0.0540079690386381
"YLL027W",0.260903954799551,9.8771415113614,0.0264149252594428
"YLL026W",0.192720340940382,10.6161302417973,0.0181535396185714
"YLL025W",0.551903231409091,5.93575323031772,0.0929794770763321
"YLL024C",0.308689844878269,12.3342676099727,0.0250270104913795
"YLL023C",0.26069242872896,9.65160361835634,0.027010270939137
"YLL022C",0.252532038193871,8.24085712049312,0.0306439044508952
"YLL021W",0.227034042264324,6.85481646252504,0.0331203677743246
"YLL020C",0.231520996916588,11.2219917285852,0.0206310076246846
"YLL019C",0.309019176102166,8.27127662483258,0.0373605176224439
"YLL018C",0.23779072861488,10.5729228138913,0.0224905385956716
"YLL017W",0.994979351316938,1.48163250150735,0.671542606081256
"YLL016W",0.410450235282632,4.4514157344036,0.0922066730614242
"YLL057C",0.470877449956354,4.63594392311865,0.101570997787132
"YLL056C",0.202163068512434,7.11069937346734,0.0284308276717167
"YLL055W",0.533248996702541,8.8682960516254,0.0601298145211116
"YLL054C",0.629631901328562,5.67981092493482,0.110854376958998
"YLL053C",0.306250223062722,11.5642861393056,0.026482414856704
"YLL052C",0.370065218474178,10.483618715973,0.035299377867524
"YLL051C",0.306973207925556,6.26130359035702,0.0490270442082257
"YLL050C",0.161706292030899,11.4359062317042,0.0141402254228523
"YLL049W",0.371547346289201,6.38330289857919,0.0582061281114987
"YLL048C",0.245861572253903,9.12673973645123,0.0269385979389724
"YLL047W",0.979529128445138,3.32947414639435,0.294199349619795
"YLL046C",0.679897678702869,3.84888510283713,0.176647954027439
"YLL045C",0.318940948206848,10.9395183929921,0.0291549350482525
"YLL044W",0.735251750022829,5.995746327798,0.12262889552448
"YLL043W",0.29036872171365,8.64928256924063,0.0335714227612687
"YLL042C",0.317903703053414,8.29099492486364,0.038343251435369
"YLL041C",0.16716816338075,12.1553591480528,0.0137526305347819
"YLL040C",0.167605321615652,8.54136334724515,0.0196227832491998
"YLL039C",0.158093857697701,10.2114320055149,0.0154820457710847
"YLL038C",0.389906595801442,4.84696019471369,0.0804435316441614
"YLL037W",0.746961709612754,4.5087859073925,0.165668036796347
"YLL036C",0.213887857812828,8.20876574898125,0.0260560313637129
"YLL065W",0.347626311971779,5.97018844318733,0.0582270250394626
"YLL064C",0.174316717577194,6.80629091554371,0.0256111176763106
"YLL063C",1.17542783949998,2.26543629943387,0.518852743638705
"YLL062C",0.282581606548957,7.7978086201079,0.0362385921886151
"YLL061W",0.379475261625903,9.82059816679375,0.0386407482702039
"YLL060C",0.206438507261083,8.05558768513611,0.0256267469649664
"YLL059C",0.344920896794611,4.95582688525524,0.0695990608188579
"YLL058W",0.480895957495781,6.24152480447373,0.0770478324705351
"YKL200C",0.682158905593602,5.7913165936513,0.117789952347177
"YKL162C-A",0.435151918737981,5.24066349387513,0.0830337454878665
"YKR035C",0.519509174789737,6.75560501392907,0.076900466163813
"YKL201C",0.36170941805906,9.14503747188653,0.0395525353691572
"YKL199C",0.62121139786961,4.47589838458369,0.13879032643128
"YKL198C",0.850609096589362,5.56722039040085,0.152788831219257
"YKL033W-A",0.224256921087668,7.20370584537854,0.0311307715641301
"YKR085C",0.245647456183952,8.65040193918561,0.028397230314951
"YKR086W",0.402998192066438,6.15262977280816,0.0655001530967307
"YKR087C",0.213749113633562,7.49217952559138,0.0285296305171878
"YKR088C",0.288962943701477,7.94475334751242,0.0363715437172073
"YKR089C",0.416827825116004,6.87359600428544,0.0606418859729502
"YKR090W",0.31931120841239,5.58833410261383,0.0571388901502934
"YKR091W",0.27293664782641,6.67920676483005,0.0408636320803216
"YKR092C",0.413593035884064,9.52250720036265,0.0434332079967672
"YKR093W",0.472120284866277,5.52195120428634,0.0854988150746062
"YKR094C",0.285505404398411,10.0440433908992,0.0284253455791625
"YKR095W",0.144602712413156,8.02311807613178,0.0180232561755932
"YKR096W",0.241661363041388,7.25527823298335,0.0333083522479906
"YKR097W",0.222281957523102,8.75746949283498,0.0253819847965173
"YKR098C",0.449575414543554,6.59576202551353,0.0681612545759716
"YKR099W",0.623873037194212,6.27377760593111,0.0994413695194447
"YKR100C",0.262820924234634,7.19939140965648,0.0365059918651061
"YKR101W",0.263141817367558,6.28455367715034,0.0418712021387136
"YKR102W",0.445961678141587,6.28330208893699,0.0709756863237233
"YKR103W",0.677906367580995,4.3487859624393,0.155884049809788
"YKR104W",0.383075820016073,5.80242810756325,0.066019916647782
"YKR105C",1.08441399016183,2.96467367630045,0.365778533681672
"YKR062W",0.349101411586284,5.96459316621373,0.0585289561011066
"YKR063C",0.301670013576677,7.19783513922658,0.0419112146557294
"YKR064W",0.395654607272801,5.67437621438836,0.0697265377416376
"YKR065C",0.219635365854119,8.84667459639372,0.0248268842106674
"YKR066C",0.294441153357568,8.65743700532431,0.0340101987662732
"YKR067W",0.919119477187176,9.23791325298088,0.099494274520341
"YKR068C",0.133876069350094,10.3869900949718,0.0128888222792184
"YKR069W",0.280761832097496,10.299522471678,0.0272596941139307
"YKR070W",0.266997831929566,7.12093422726311,0.0374947757426746
"YKR071C",0.683523505292982,9.31196123053187,0.0734027438872768
"YKR072C",0.207841431002061,8.03920529441796,0.0258534797147643
"YKR073C",0.473160089714396,4.7915123656679,0.0987496334361314
"YKR074W",0.187282846905571,9.27413893633186,0.0201940954509407
"YKR075C",1.7620959283016,7.69254198822549,0.229065493694898
"YKR076W",0.461799127421033,7.83081892520358,0.0589720094196952
"YKR077W",0.192192651901009,7.44557666227496,0.0258129975176813
"YKR078W",0.323248760423766,6.37467925372375,0.050708239200418
"YKR079C",0.283655679189594,5.23232708335443,0.0542121458904942
"YKR080W",0.896140733601294,9.68050463336524,0.092571696160613
"YKR081C",0.531177375961539,9.43947036299644,0.0562719469986157
"YKR082W",0.171504719723973,7.60681526952767,0.0225461922824665
"YKR083C",0.326686973839271,5.97791744903046,0.0546489603820566
"YKR084C",0.211148639339011,5.98206833732574,0.0352969286595285
"YKR038C",0.148921669868638,8.00325922021539,0.0186076279389374
